event-id,title,tags
1586,"""Cards for HumanityCards for Humanity""",Other|Charity|Cause
1587,"""ADOBO: A Day PartyADOBO: A Day Party""",Party|Community
1588,"""Taste of Peru Washington DC 2019Taste of Peru Washington DC 2019""",Festival|Food|Drink
1589,"""AdvocacyTech 2019AdvocacyTech 2019""",Conference|Government
1590,"""Smile Herb FestivalSmile Herb Festival""",Festival|Other
1591,"""W x AVENUE PARTY [The Universe w/ JUNCOCOW x AVENUE PARTY [The Universe w/ JUNCOCO""",Festival|Music
1592,"""DC Wine Fest! Spring EditionDC Wine Fest! Spring Edition""",Festival|Food|Drink
1593,"""2019 Women Veterans Leadership and Diversity Conference2019 Women Veterans Leadership and Diversity Conference""",Conference|Business
1594,"""Competing Narratives of Failed RegimesCompeting Narratives of Failed Regimes""",Seminar|Government
1595,"""UMBRELLA: Presented by No Kings Collective + Collection 14UMBRELLA: Presented by No Kings Collective + Collection 14""",Festival|Art
1596,"""A Salute to America Freedom Cruise A Salute to America Freedom Cruise""",Gala|Community
1597,"""Voting Rights Cases And The Supreme Court: What’s At Stake This TermVoting Rights Cases And The Supreme Court: What’s At Stake This Term""",Seminar|Government
1598,"""Manassas-Woodbridge Jack and Jill Annual Designer Bag Bingo FundraiserManassas-Woodbridge Jack and Jill Annual Designer Bag Bingo Fundraiser""",Party|Charity|Cause
1599,"""""The Rockin Cowboy Male Revue"" Washington DC""The Rockin Cowboy Male Revue"" Washington DC""",Performance|Film|Media
1600,"""Digital 21Digital 21""",Performance|Music
1601,"""Hamiltunes DC: Just Try to Tax Our WhiskyHamiltunes DC: Just Try to Tax Our Whisky""",Performance|Art
1602,"""STAR 474 Rolling Thunder Weekend 2019STAR 474 Rolling Thunder Weekend 2019""",Party|Charity|Cause
1603,"""Emerging Tech for Social ChangeEmerging Tech for Social Change""",Conference|Science|Tech
1604,"""BUILDING A VOCAL COMMUNITY®: Singing In The African American TraditionBUILDING A VOCAL COMMUNITY®: Singing In The African American Tradition""",Performance|Music
1605,"""Morgan JamesMorgan James""",Performance|Music
1606,"""GWFBA  Spring 2019 Fashion ShowGWFBA  Spring 2019 Fashion Show""",Performance|Fashion
1607,"""Art Exhibition | Black at Burning Man - Stories from the DustArt Exhibition | Black at Burning Man - Stories from the Dust""",Seminar|Art
1608,"""Generosity Feeds Alexandria,VAGenerosity Feeds Alexandria,VA""",Other|Charity|Cause
1609,"""SCREENING: A Man and a Woman by Claude LelouchSCREENING: A Man and a Woman by Claude Lelouch""",Screening|Film|Media
1610,"""Free art tour! 6/14 6:15 pm, Walter E. Washington Convention CenterFree art tour! 6/14 6:15 pm, Walter E. Washington Convention Center""",Tour|Art
1611,"""Anthony Brown & group therAPy | Second Wind Live ExperienceAnthony Brown & group therAPy | Second Wind Live Experience""",Performance|Music
1612,"""DC Noles Legacy GalaDC Noles Legacy Gala""",Gala|Charity|Cause
1613,"""The Cherry Blossom Festival's OGM - One Giant MeditationThe Cherry Blossom Festival's OGM - One Giant Meditation""",Performance|Health
1614,"""Women's Entrepreneurship ConferenceWomen's Entrepreneurship Conference""",Conference|Business
1615,"""Tai Chi Amongst the Bonsai (Spring 2019)Tai Chi Amongst the Bonsai (Spring 2019)""",Class|Health
1616,"""AnjunabeatsAnjunabeats""",Performance|Music
1617,"""Calvert Woodley's Annual Rosé Tasting Calvert Woodley's Annual Rosé Tasting""",Food|Party
1618,"""Operation Deploy Your Dress DC Pop-Up EventOperation Deploy Your Dress DC Pop-Up Event""",Other|Fashion
1619,"""Big G’s Birthday Bash & BACKYARD REUNION PART 2Big G’s Birthday Bash & BACKYARD REUNION PART 2""",Party|Music
1620,"""NEW EMBASSY GALA:  A NIGHT IN SPAINNEW EMBASSY GALA:  A NIGHT IN SPAIN""",Party|Community
1621,"""Park Friday!Park Friday!""",Party|Food|Drink
1622,"""2019 DC Chocolate Festival2019 DC Chocolate Festival""",Festival|Food|Drink
1623,"""STADIUM THURSDAYS @ STADIUM NIGHT CLUBSTADIUM THURSDAYS @ STADIUM NIGHT CLUB""",Party
1624,"""Let the Healer Come Let the Healer Come""",Other
1625,"""Greater Washington Suzuki Institute 2019Greater Washington Suzuki Institute 2019""",Class|Music
1626,"""Easter Seafood BreakfastEaster Seafood Breakfast""",Party|Holiday
1627,"""G'Day USA US-Australian Dialogue on Defence IndustriesG'Day USA US-Australian Dialogue on Defence Industries""",Conference|Government
1628,"""Make Me Wanna Holler: Exploring DC's Music LegacyMake Me Wanna Holler: Exploring DC's Music Legacy""",Performance|Art
1629,"""Ethan Spalding & The Traprock BandEthan Spalding & The Traprock Band""",Performance|Music
1630,"""Super Carlin Brothers Washington DC Movie Meet UpSuper Carlin Brothers Washington DC Movie Meet Up""",Appearance|Film|Media
1631,"""New Approaches to Post-Conflict Reconciliation in Bosnia and HerzegovinaNew Approaches to Post-Conflict Reconciliation in Bosnia and Herzegovina""",Screening|Government
1632,"""Elevate DC Saturdays | DMV's #1 Afro-International PartyElevate DC Saturdays | DMV's #1 Afro-International Party""",Party|Music
1633,"""Camp Congress for Girls DC Summer 2019Camp Congress for Girls DC Summer 2019""",Retreat|Family|Education
1634,"""Night Under the StarsNight Under the Stars""",Party|Charity|Cause
1635,"""nocrumbsleft Book Signing & Talk | Washington, D.C.nocrumbsleft Book Signing & Talk | Washington, D.C.""",Appearance|Food|Drink
1636,"""Julia JacklinJulia Jacklin""",Performance|Music
1637,"""Super Bowl Watch PartySuper Bowl Watch Party""",Party|Sports|Fitness
1638,"""World's Fair at the DAR MuseumWorld's Fair at the DAR Museum""",Festival|Community
1639,"""Okkervil RiverOkkervil River""",Performance|Music
1640,"""May 2019 DONA International Birth Doula, Childbirth Education, and Breastfeeding WorkshopMay 2019 DONA International Birth Doula, Childbirth Education, and Breastfe...""",Class|Health
1641,"""White House Gardens SymposiumWhite House Gardens Symposium""",Seminar|Community
1642,"""""SPRING FEVER"" Midnite Brunch @ Po Boy Jim (9th St Location)""SPRING FEVER"" Midnite Brunch @ Po Boy Jim (9th St Location)""",Gala|Food|Drink
1643,"""LA DISPUTELA DISPUTE""",Performance|Music
1644,"""2019 NCSS Cherry Blossom Grand Ball2019 NCSS Cherry Blossom Grand Ball""",Gala|Community
1645,"""Annual Spring SocialAnnual Spring Social""",Party|Charity|Cause
1646,"""Slavery, The Underground Railroad & Emancipation in Washington, DC WalkSlavery, The Underground Railroad & Emancipation in Washington, DC Walk""",Tour|Community
1647,"""Advanced Freedom of Information Act SeminarAdvanced Freedom of Information Act Seminar""",Class
1648,"""Rosebar Fridays Rosebar Fridays""",Party|Music
1649,"""GCC DC 20th Anniversary CelebrationGCC DC 20th Anniversary Celebration""",Performance|Spirituality
1650,"""Student Service Week 2019 | Earn Community Service Hours w/ City Year DC!Student Service Week 2019 | Earn Community Service Hours w/ City Year DC!""",Class|Community
1651,"""DC Pizza and Whiskey Fest - Free Pizza and Whiskey Pours with ticketDC Pizza and Whiskey Fest - Free Pizza and Whiskey Pours with ticket""",Festival|Food|Drink
1652,"""City of Praise Family Ministsries Stage Play, SET ME FREECity of Praise Family Ministsries Stage Play, SET ME FREE""",Praise|Family|Ministries
1653,"""Capital Connections – NHPCO HPS Welcome Happy HourCapital Connections – NHPCO HPS Welcome Happy Hour""",Networking|Health
1654,"""Rosebar SaturdaysRosebar Saturdays""",Party|Music
1655,"""2019 CARE National Conference2019 CARE National Conference""",Conference|Other
1656,"""Feeding Frenzy Spring Break Family Discovery DayFeeding Frenzy Spring Break Family Discovery Day""",Other|Family|Education
1657,"""TV GirlTV Girl""",Performance|Music
1658,"""Petite Afrique by SomiPetite Afrique by Somi""",Performance|Music
1659,"""DISCUSSION: France and the American Revolution : At War and at PeaceDISCUSSION: France and the American Revolution : At War and at Peace""",Screening|Film|Media
1660,"""2019 Fashion for Fighters Gala2019 Fashion for Fighters Gala""",Gala|Charity|Cause
1661,"""Black Tie European Gala at the Embassy of France... with a Touch of Monte CarloBlack Tie European Gala at the Embassy of France... with a Touch of Monte C...""",Party|Community
1662,"""2019 Lineage Research Afternoon Networking Social2019 Lineage Research Afternoon Networking Social""",Networking
1663,"""DC Changemaker Chat with Molly FannonDC Changemaker Chat with Molly Fannon""",Networking|Community
1664,"""Spanish Cinema Now+: Todos están muertosSpanish Cinema Now+: Todos están muertos""",Festival|Film|Media
1665,"""2019 ACS Data Users Conference (#ACSConf19)2019 ACS Data Users Conference (#ACSConf19)""",Conference|Other
1666,"""The Late Shift: Art on the HorizonThe Late Shift: Art on the Horizon""",Festival|Art
1667,"""Lincoln Ideas Forum: Voting RightsLincoln Ideas Forum: Voting Rights""",Seminar|Community
1668,"""Investing in a sustainable urban future: A guide to national and sub-national reformInvesting in a sustainable urban future: A guide to national and sub-nation...""",Seminar|Business
1669,"""Hiphop-Trap-GoGo Paint & Sip-Alexandria, VAHiphop-Trap-GoGo Paint & Sip-Alexandria, VA""",Party|Art
1670,"""Songbyrd Presents: Roo PanesSongbyrd Presents: Roo Panes""",Performance|Music
1671,"""18th Annual C4ISRNET Conference18th Annual C4ISRNET Conference""",Conference|Government
1672,"""Songbyrd Presents: KieferSongbyrd Presents: Kiefer""",Performance|Music
1673,"""Pitch Event for Inclusive Innovation LabsPitch Event for Inclusive Innovation Labs""",Class|Business
1674,"""Wine Garden Unplugged  Aries Edition  OFFICIAL DMV MEET AND GREETWine Garden Unplugged  Aries Edition  OFFICIAL DMV MEET AND GREET""",Party|Food|Drink
1675,"""Project Create Family Art Day 2019Project Create Family Art Day 2019""",Class|Family|Education
1676,"""Good Life SundaysGood Life Sundays""",Party|Music
1677,"""Transatlantic Alumni Conference: Rethinking Transatlantic Relations Transatlantic Alumni Conference: Rethinking Transatlantic Relations""",Conference|Government
1678,"""420 party420 party""",Convention|Film|Media
1679,"""2019 NOAA Emerging Technologies Workshop2019 NOAA Emerging Technologies Workshop""",Conference|Science|Tech
1680,"""President Abraham Lincoln’s Life & Legacy - FREE Guided Walking TourPresident Abraham Lincoln’s Life & Legacy - FREE Guided Walking Tour""",Tour|Community
1681,"""Montgomery Serves Awards 2019Montgomery Serves Awards 2019""",Other|Community
1682,"""THE 90'S HIP HOP | R&B BOAT PARTY 5.12.19 - Mother's Day EditionTHE 90'S HIP HOP | R&B BOAT PARTY 5.12.19 - Mother's Day Edition""",Party|Music
1683,"""A Space of Their Own - Exhibition OpeningA Space of Their Own - Exhibition Opening""",Networking|Community
1684,"""PROJECT TURQUOISE Strides For Students 5K Run!PROJECT TURQUOISE Strides For Students 5K Run!""",Race|Charity|Cause
1685,"""SHS Class of 2009 Turns 10!SHS Class of 2009 Turns 10!""",Party|Food|Drink
1686,"""#SAINTTHURSDAYS  “ANGELS”#SAINTTHURSDAYS  “ANGELS”""",Party|Film|Media
1687,"""Salon Performance of Somi's Dreaming ZenzileSalon Performance of Somi's Dreaming Zenzile""",Performance|Art
1688,"""The Art Hype Presents: Moon MelaninThe Art Hype Presents: Moon Melanin""",Attraction|Hobbies
1689,"""10th Annual Pink Hat Tea Scholarship Fundraiser10th Annual Pink Hat Tea Scholarship Fundraiser""",Gala|Charity|Cause
1690,"""Spring Easter Egg HuntSpring Easter Egg Hunt""",Festival|Community
1691,"""Hope Blossoms 2019Hope Blossoms 2019""",Party|Charity|Cause
1692,"""Pretty Boi Drag Presents #OpenKingNightPretty Boi Drag Presents #OpenKingNight""",Performance|Community
1693,"""AKAK""",Performance|Music
1694,"""Lights of Freedom Lights of Freedom""",Other|Community
1695,"""Gilbert W. Beebe Symposium on the Future of Low-Dose Radiation Research in the United StatesGilbert W. Beebe Symposium on the Future of Low-Dose Radiation Research in ...""",Seminar|Science|Tech
1696,"""eARTh Day Tulip Planting EventeARTh Day Tulip Planting Event""",Other|Community
1697,"""Songbyrd & Union Stage Present: Lolo Zouaï: High Highs to Low Lows TourSongbyrd & Union Stage Present: Lolo Zouaï: High Highs to Low Lows Tour""",Performance|Music
1698,"""2019 PUSH Women's Conference ""But God Can!""2019 PUSH Women's Conference ""But God Can!""""",Conference|Spirituality
1699,"""2019 Lake Arbor Jazz Festival2019 Lake Arbor Jazz Festival""",Festival|Music
1700,"""China’s Climate and Energy PoliciesChina’s Climate and Energy Policies""",Seminar|Other
1701,"""NoMa ""Light"" Beer CrawlNoMa ""Light"" Beer Crawl""",Party|Community
1702,"""2019 DAR Schools Luncheon2019 DAR Schools Luncheon""",Gala
1703,"""Kids Spring Academy 2019 at Topgolf AlexandriaKids Spring Academy 2019 at Topgolf Alexandria""",Class|Sports|Fitness
1704,"""IZ Orientation - Noon IZ Orientation - Noon""",Class|Community
1705,"""Yoga in the Promenade & Saturday BrunchYoga in the Promenade & Saturday Brunch""",Other|Sports|Fitness
1706,"""AnneliesAnnelies""",Performance|Music
1707,"""DC Comedy Festival: Tony WoodsDC Comedy Festival: Tony Woods""",Festival|Art
1708,"""CultureFest DMVCultureFest DMV""",Festival
1709,"""Gryphon Sundays Brunch + Day Party #SundayFundayGryphon Sundays Brunch + Day Party #SundayFunday""",Party|Food|Drink
1710,"""I am Psyched! for YouthI am Psyched! for Youth""",Other
1711,"""DevFest DC 2019DevFest DC 2019""",Conference|Science|Tech
1712,"""DC Comedy Festival: Eddie BryantDC Comedy Festival: Eddie Bryant""",Festival|Art
1713,"""Japanese Tea CeremonyJapanese Tea Ceremony""",Networking|Business
1714,"""Free art tour! 7/30 6:15 pm, Walter E. Washington Convention CenterFree art tour! 7/30 6:15 pm, Walter E. Washington Convention Center""",Tour|Art
1715,"""Orin Swift MasterclassOrin Swift Masterclass""",Class|Food|Drink
1716,"""Stadium Friday's Beat The Clock Happy HourStadium Friday's Beat The Clock Happy Hour""",Party|Food|Drink
1717,"""Heurich House Museum's FrühlingsfestHeurich House Museum's Frühlingsfest""",Festival|Holiday
1718,"""National Arab American Heritage Month Commemoration 2019National Arab American Heritage Month Commemoration 2019""",Party|Community
1719,"""2019 Africa Fintech Summit2019 Africa Fintech Summit""",Conference|Business
1720,"""Family Fun Day at Sugar & IceFamily Fun Day at Sugar & Ice""",Party|Family|Education
1721,"""ABIGAIL FRIDAYSABIGAIL FRIDAYS""",Party|Music
1722,"""Global Entrepreneurship Week DMV 2019Global Entrepreneurship Week DMV 2019""",Conference|Business
1723,"""2019 Spring SWEATCON RALLY WASHINGTON, D.C.2019 Spring SWEATCON RALLY WASHINGTON, D.C.""",Race|Sports|Fitness
1724,"""Evidence Integration WorkshopEvidence Integration Workshop""",Class|Science|Tech
1725,"""Park Thursday!Park Thursday!""",Party|Food|Drink
1726,"""Caught in the Crossfire: Balancing EU relations with the U.S. and ChinaCaught in the Crossfire: Balancing EU relations with the U.S. and China""",Seminar|Government
1727,"""Women Empower X Washington D.C. 2019Women Empower X Washington D.C. 2019""",Conference|Business
1728,"""Gryphon FridaysGryphon Fridays""",Party|Food|Drink
1729,"""J-Film in Blue: The Ballad of NarayamaJ-Film in Blue: The Ballad of Narayama""",Screening|Film|Media
1730,"""2019 DC Aggies Muster2019 DC Aggies Muster""",Party|Other
1731,"""SaturDAYs at Gazuza Day PartySaturDAYs at Gazuza Day Party""",Party|Food|Drink
1732,"""2019 National Conference2019 National Conference""",Conference|Business
1733,"""French Embassy Black Tie European GalaFrench Embassy Black Tie European Gala""",Party|Community
1734,"""JB Andrews Bunnies and Eggs JB Andrews Bunnies and Eggs""",Festival|Community
1735,"""Summerfest DC: Beer, Wine, Music &  FestivalSummerfest DC: Beer, Wine, Music &  Festival""",Festival|Food|Drink
1736,"""INVASION OF SPRING:Rootop Day Party & Cookout. FREE Hookah & Entry before 6PMINVASION OF SPRING:Rootop Day Party & Cookout. FREE Hookah & Entry before 6...""",Party|Holiday
1737,"""The Agile Facilitator - DCThe Agile Facilitator - DC""",Class|Business
1738,"""2019 National Math Festival2019 National Math Festival""",Festival|Family|Education
1739,"""The Sixth Annual Canopy AwardsThe Sixth Annual Canopy Awards""",Party|Charity|Cause
1740,"""GWATFL Spring Conference for World Language Educators 2019GWATFL Spring Conference for World Language Educators 2019""",Conference|Family|Education
1741,"""MEC Open House & Community Health ExpoMEC Open House & Community Health Expo""",Festival|Health
1742,"""Afro Caribbean Thursdays Afro Caribbean Thursdays""",Party|Music
1743,"""Bethesda / Washington DC LGBTQ Wedding ExpoBethesda / Washington DC LGBTQ Wedding Expo""",Expo|Community
1744,"""Ani DiFranco | NO WALLS AND THE RECURRING DREAMAni DiFranco | NO WALLS AND THE RECURRING DREAM""",Appearance|
1745,"""United By Blue Cleanup - Washington DCUnited By Blue Cleanup - Washington DC""",Other|Charity|Cause
1746,"""2019 SID-Washington Annual Conference INDIVIDUAL REGISTRATION2019 SID-Washington Annual Conference INDIVIDUAL REGISTRATION""",Conference|Business
1747,"""SHY GIRLSSHY GIRLS""",Performance|Music
1748,"""Ibero-American Film Showcase 2019 -Film from BrazilIbero-American Film Showcase 2019 -Film from Brazil""",Screening|Film|Media
1749,"""Third Interdisciplinary Sovereign Debt Research and Management ConferenceThird Interdisciplinary Sovereign Debt Research and Management Conference""",Conference|Other
1750,"""John MayallJohn Mayall""",Performance|Music
1751,"""Cub SportCub Sport""",Performance|Music
1752,"""ZJ MAURICIO CAMARGO IN THE DMV MAY 2019ZJ MAURICIO CAMARGO IN THE DMV MAY 2019""",Class|Sports|Fitness
1753,"""Durand Jones & the IndicationsDurand Jones & the Indications""",Performance|Music
1754,"""Introduction to the Freedom of Information ActIntroduction to the Freedom of Information Act""",Class
1755,"""Washington D.C.  2019 Career Fair. Washington D.C.  2019 Career Fair.""",Networking|Business
1756,"""Kandi Koated Entertainment Presents: Welcome To The DungeonKandi Koated Entertainment Presents: Welcome To The Dungeon""",Performance|Music
1757,"""10th Annual D.C. Seersucker Social Bike Ride10th Annual D.C. Seersucker Social Bike Ride""",Party|Community
1758,"""2019 Potomac Chapter ASLA Awards Gala2019 Potomac Chapter ASLA Awards Gala""",Gala|Business
1759,"""FeederFeeder""",Performance|Music
1760,"""Afro House District! Afro House District!""",Party|Food|Drink
1761,"""Speaker Series: Erase Unconscious Bias From Your AI DatasetsSpeaker Series: Erase Unconscious Bias From Your AI Datasets""",Seminar|Science|Tech
1762,"""Leadership Symposium with Dr. John C. MaxwellLeadership Symposium with Dr. John C. Maxwell""",Conference|Other
1763,"""Secret Church 19 | LIVE GATHERINGSecret Church 19 | LIVE GATHERING""",Conference|Spirituality
1764,"""Ace Kouture Pop Up tour : Washington DCAce Kouture Pop Up tour : Washington DC""",Expo|Fashion
1765,"""Armed Forces Insurance Military Spouse of the Year® Town HallArmed Forces Insurance Military Spouse of the Year® Town Hall""",Networking
1766,"""KW Technology and Your Online Persona with W. Cavin WeberKW Technology and Your Online Persona with W. Cavin Weber""",Class|Business
1767,"""Cinco de ElephanteCinco de Elephante""",Performance|Music
1768,"""Strategic and Security Challenges in the U.S.-Colombia AllianceStrategic and Security Challenges in the U.S.-Colombia Alliance""",Seminar|Government
1769,"""Wooden ShjipsWooden Shjips""",Performance|Music
1770,"""Women Making Waves: A conversation between Julie Packard and Marcia McNuttWomen Making Waves: A conversation between Julie Packard and Marcia McNutt""",Seminar|Science|Tech
1771,"""Hannah Bronfman's DC Book TourHannah Bronfman's DC Book Tour""",Seminar|Health
1772,"""Songbyrd Presents: Hand HabitsSongbyrd Presents: Hand Habits""",Performance|Music
1773,"""2019 Congress Reception2019 Congress Reception""",Convention
1774,"""2019 District Sustainability Awards 2019 District Sustainability Awards""",Party|Government
1775,"""HEALTHHEALTH""",Performance|Music
1776,"""Lil Baby - Official Concert AfterpartyLil Baby - Official Concert Afterparty""",Party|Music
1777,"""5th Business Expo 2019 | Individual Registration5th Business Expo 2019 | Individual Registration""",Festival|Business
1778,"""10th Annual Billington CyberSecurity Summit, September 4-5, 201910th Annual Billington CyberSecurity Summit, September 4-5, 2019""",Conference|Business
1779,"""Keto Made Easy! Burn Fat & Get Paid! (Oxon Hill, MD) Keto Made Easy! Burn Fat & Get Paid! (Oxon Hill, MD)""",Class|Health
1780,"""Made in DC | General Meeting for April 2019Made in DC | General Meeting for April 2019""",Class|Business
1781,"""DC Firefighters Burn Foundation 2019 Night at the Market DC Firefighters Burn Foundation 2019 Night at the Market""",Gala|Charity|Cause
1782,"""Saint TuesdaysSaint Tuesdays""",Party|Music
1783,"""ASCD Educational Leadership Presents Separate and Still Unequal: Race in America’s Schools 65 years after Brown v. Board of EducationASCD Educational Leadership Presents Separate and Still Unequal: Race in Am...""",Seminar|Family|Education
1784,"""#FinCon19: Where Money & Media Meet#FinCon19: Where Money & Media Meet""",Expo|Business
1785,"""AWVM Presents Happiness: The Game Changer AWVM Presents Happiness: The Game Changer""",Networking|Health
1786,"""AVA Dance Company's Performance Series ShowcaseAVA Dance Company's Performance Series Showcase""",Performance|
1787,"""2019 DBH Rock the Mic - Poetry Slam2019 DBH Rock the Mic - Poetry Slam""",Performance|Health
1788,"""The 2019 NAMM Music Education Advocacy D.C. Fly-InThe 2019 NAMM Music Education Advocacy D.C. Fly-In""",Conference|Business
1789,"""Freedom of Information Act for Attorneys and Access ProfessionalsFreedom of Information Act for Attorneys and Access Professionals""",Class
1790,"""LezLink Happy Hour: It's Spring!LezLink Happy Hour: It's Spring!""",Party|Community
1791,"""Andrew Yang in Washington DC!Andrew Yang in Washington DC!""",Appearance|Government
1792,"""Sick Of It AllSick Of It All""",Performance|Music
1793,"""New Rules DC // 2019 Black Pride EditionNew Rules DC // 2019 Black Pride Edition""",Party|Music
1794,"""Women's Summit 2019Women's Summit 2019""",Conference|Government
1795,"""illmatic Sippin': A Wine Pairing x Album Listening Experienceillmatic Sippin': A Wine Pairing x Album Listening Experience""",Party|Food|Drink
1796,"""The Rhonda White Experience Tour 2019The Rhonda White Experience Tour 2019""",Class|Fashion
1797,"""Animal Rights 2019 National ConferenceAnimal Rights 2019 National Conference""",Conference|Charity|Cause
1798,"""Fulbright NCAC Spring Gala at the Mexican Cultural InstituteFulbright NCAC Spring Gala at the Mexican Cultural Institute""",Gala|Community
1799,"""T3 Amplify 2019: T3 Info Systems Annual Customer SummitT3 Amplify 2019: T3 Info Systems Annual Customer Summit""",Conference|Science|Tech
1800,"""Far Southeast Family Strengthening Collaborative Annual Business Meeting and Community Conference 2019Far Southeast Family Strengthening Collaborative Annual Business Meeting an...""",Conference|Family|Education
1801,"""2019 Leadership in Aging Awards Celebration2019 Leadership in Aging Awards Celebration""",Gala|Community
1802,"""Washington DC Premier of the Film ""Displaced""Washington DC Premier of the Film ""Displaced""""",Screening|Community
1803,"""2019 Sakura Matsuri - Japanese Street Festival2019 Sakura Matsuri - Japanese Street Festival""",Festival|Community
1804,"""2019 Lake Arbor Jazz Festival - Vendor Marketplace2019 Lake Arbor Jazz Festival - Vendor Marketplace""",Festival|Music
1805,"""$3 Thursdays at Stadium $3 Thursdays at Stadium""",Party|Music
1806,"""DOT's Paving the Road for Women Owned Small Business in Federal ContractingDOT's Paving the Road for Women Owned Small Business in Federal Contracting""",Conference|Government
1807,"""FRPA Federal Leasing Summit - May 10thFRPA Federal Leasing Summit - May 10th""",Networking|Business
1808,"""Religion and InnovationReligion and Innovation""",Seminar|Science|Tech
1809,"""Business of the Arts: Copyright & TrademarkBusiness of the Arts: Copyright & Trademark""",Class|Business
1810,"""Lee-Fendall House Easter Egg Hunt, Sunday, April 21Lee-Fendall House Easter Egg Hunt, Sunday, April 21""",Festival|Holiday
1811,"""Instant Family | Film Screening & Panel Discussion Instant Family | Film Screening & Panel Discussion""",Screening|Family|Education
1812,"""Residential Design for Quality Installation (Arlington, VA) April 23-25, 2019Residential Design for Quality Installation (Arlington, VA) April 23-25, 20...""",Class|Business
1813,"""Community Easter Egg HuntCommunity Easter Egg Hunt""",Festival|Holiday
1814,"""Arlington, VA Job Fair - May 13, 2019Arlington, VA Job Fair - May 13, 2019""",Networking|Business
1815,"""Captains Leadership Academy by Glazier Clinics & The United States Air ForceCaptains Leadership Academy by Glazier Clinics & The United States Air Forc...""",Networking|Sports|Fitness
1816,"""""A Right to The City"" Conversation Series with Busboys and Poets""A Right to The City"" Conversation Series with Busboys and Poets""",Seminar|Community
1817,"""LivevsTheDJ :Night Brunch LivevsTheDJ :Night Brunch""",Party|Food|Drink
1818,"""Finally Me Women's Conference 2K19Finally Me Women's Conference 2K19""",Conference|Other
1819,"""Equitable Access to Rare Disease Therapies WorkshopEquitable Access to Rare Disease Therapies Workshop""",Conference|Science|Tech
1820,"""SAMASAMA Art Show & Gathering Opening ReceptionSAMASAMA Art Show & Gathering Opening Reception""",Party|Community
1821,"""ICICLE 2019 Conference on Learning EngineeringICICLE 2019 Conference on Learning Engineering""",Conference|Science|Tech
1822,"""Americans’ Forgotten Love Affair with Opera LECTUREAmericans’ Forgotten Love Affair with Opera LECTURE""",Seminar|Music
1823,"""""Rebloom on the Roof"" Cocktail Fundraiser""Rebloom on the Roof"" Cocktail Fundraiser""",Gala|Charity|Cause
1824,"""Saturday Day Party {PRESIDENTS DAY WEEKEND EDITION}Saturday Day Party {PRESIDENTS DAY WEEKEND EDITION}""",Party|Food|Drink
1825,"""Augusta Savage: A Woman of Her WordAugusta Savage: A Woman of Her Word""",Seminar|
1826,"""GPB Presents: Spring Concert 2019 with Jesse McCartney and Jay SeanGPB Presents: Spring Concert 2019 with Jesse McCartney and Jay Sean""",Performance|Music
1827,"""DC Consortium Student Conference on Evaluation & Policy 2019DC Consortium Student Conference on Evaluation & Policy 2019""",Conference|Business
1828,"""The Reducetarian Summit 2019The Reducetarian Summit 2019""",Conference
1829,"""Courageous Leadership - District 27 Spring Conference 2019 Courageous Leadership - District 27 Spring Conference 2019""",Conference
1830,"""MHA's 2019 Annual ConferenceMHA's 2019 Annual Conference""",Conference|Business
1831,"""The Office Trivia at Duffy’s Irish Pub The Office Trivia at Duffy’s Irish Pub""",Game|Film|Media
1832,"""MATT MAESON  BANK ON THE FUNERAL TOURMATT MAESON  BANK ON THE FUNERAL TOUR""",Performance|Music
1833,"""A Conversation with Jessye Norman INTERVIEWA Conversation with Jessye Norman INTERVIEW""",Seminar|Music
1834,"""FREE | The U.S. Army Orchestra: Musical Journeys - Friday, May 17 | 8 p.m.FREE | The U.S. Army Orchestra: Musical Journeys - Friday, May 17 | 8 p.m.""",Performance|Music
1835,"""Craig Finn & The Uptown ControllersCraig Finn & The Uptown Controllers""",Performance|Music
1836,"""2019 GCC Global Summit2019 GCC Global Summit""",Conference|Government
1837,"""Fair Housing Films and Panel DiscussionFair Housing Films and Panel Discussion""",Party|Community
1838,"""Changing by Degrees: Multidisciplinary Approaches to Climate ChangeChanging by Degrees: Multidisciplinary Approaches to Climate Change""",Conference|Science|Tech
1839,"""$2 Thursdays at Cloud Lounge$2 Thursdays at Cloud Lounge""",Party|Community
1840,"""DC Infrastructure Academy (DCIA) DC Infrastructure Academy (DCIA)""",Class|Business
1841,"""Picture ThisPicture This""",Performance|Music
1842,"""DC FEES Training: A Procedure for Evaluating Oropharyngeal Dysphagia DC FEES Training: A Procedure for Evaluating Oropharyngeal Dysphagia""",Class|Health
1843,"""Hot SnakesHot Snakes""",Performance|Music
1844,"""SIR Sundays at SAXSIR Sundays at SAX""",Party|
1845,"""NEXT Exhibition and Opening NightNEXT Exhibition and Opening Night""",Party|
1846,"""Ocean AlleyOcean Alley""",Performance|Music
1847,"""Savor Bowie 2019 Food, Wine, and Music FestivalSavor Bowie 2019 Food, Wine, and Music Festival""",Festival|Music
1848,"""Green Drinks DC April Happy Hour!Green Drinks DC April Happy Hour!""",Networking|Business
1849,"""Rumble at RosecroftRumble at Rosecroft""",Sports|Fitness
1850,"""DowntownDC State of Downtown Forum 2019DowntownDC State of Downtown Forum 2019""",Seminar|Other
1851,"""Rigged: The Voter Suppression Playbook - Documentary Screening & DiscussionRigged: The Voter Suppression Playbook - Documentary Screening & Discussion""",Screening|Government
